otuId,scientificName,phyloTreeTipLabel,phyloTreeFileName,dynamicProperties,^ot:ottTaxonName,^ot:ottId,^ot:originalLabel
otu3368,Picathartes gymnocephalus,Picathartes gymnocephalus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Picathartes gymnocephalus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Picathartes gymnocephalus,699623,Picathartes gymnocephalus
otu3369,Picathartes oreas,Picathartes oreas,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Picathartes oreas', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Picathartes oreas,1098617,Picathartes oreas
otu337,Cyornis lemprieri,Cyornis lemprieri,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyornis lemprieri', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyornis lemprieri,3598177,Cyornis lemprieri
otu3370,Philesturnus rufusater,Philesturnus rufusater,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Philesturnus rufusater', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Philesturnus rufusater,22325,Philesturnus rufusater
otu3371,Philesturnus carunculatus,Philesturnus carunculatus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Philesturnus carunculatus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Philesturnus carunculatus,61981,Philesturnus carunculatus
otu3372,Heteralocha acutirostris,Heteralocha acutirostris,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Heteralocha acutirostris', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Heteralocha acutirostris,61986,Heteralocha acutirostris
otu3373,Callaeas cinereus,Callaeas cinereus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Callaeas cinereus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Callaeas cinereus,635220,Callaeas cinereus
otu3374,Callaeas wilsoni,Callaeas wilsoni,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Callaeas wilsoni', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Callaeas wilsoni,3597860,Callaeas wilsoni
otu3375,Notiomystis cincta,Notiomystis cincta,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Notiomystis cincta', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Notiomystis cincta,1097188,Notiomystis cincta
otu3376,Melanocharis nigra,Melanocharis nigra,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Melanocharis nigra', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Melanocharis nigra,176461,Melanocharis nigra
otu3377,Melanocharis arfakiana,Melanocharis arfakiana,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Melanocharis arfakiana', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Melanocharis arfakiana,3597103,Melanocharis arfakiana
otu3378,Melanocharis longicauda,Melanocharis longicauda,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Melanocharis longicauda', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Melanocharis longicauda,3597101,Melanocharis longicauda
otu3379,Rhamphocharis crassirostris,Melanocharis crassirostris,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Melanocharis crassirostris', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Rhamphocharis crassirostris,3597102,Melanocharis crassirostris
otu338,Cyornis turcosus,Cyornis turcosus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyornis turcosus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyornis turcosus,3598185,Cyornis turcosus
otu3380,Melanocharis versteri,Melanocharis versteri,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Melanocharis versteri', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Melanocharis versteri,1015949,Melanocharis versteri
otu3381,Melanocharis striativentris,Melanocharis striativentris,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Melanocharis striativentris', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Melanocharis striativentris,3597104,Melanocharis striativentris
otu3382,Oedistoma iliolophus,Oedistoma iliolophus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Oedistoma iliolophus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Oedistoma iliolophus,176464,Oedistoma iliolophus
otu3383,Oedistoma pygmaeum,Oedistoma pygmaeum,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Oedistoma pygmaeum', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Oedistoma pygmaeum,684480,Oedistoma pygmaeum
otu3384,Toxorhamphus poliopterus,Toxorhamphus poliopterus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Toxorhamphus poliopterus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Toxorhamphus poliopterus,684482,Toxorhamphus poliopterus
otu3385,Toxorhamphus novaeguineae,Toxorhamphus novaeguineae,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Toxorhamphus novaeguineae', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Toxorhamphus novaeguineae,699629,Toxorhamphus novaeguineae
otu3386,Cnemophilus loriae,Cnemophilus loriae,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cnemophilus loriae', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cnemophilus loriae,310390,Cnemophilus loriae
otu3387,Loboparadisea sericea,Loboparadisea sericea,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Loboparadisea sericea', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Loboparadisea sericea,808251,Loboparadisea sericea
otu3388,Cnemophilus macgregorii,Cnemophilus macgregorii,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cnemophilus macgregorii', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cnemophilus macgregorii,808267,Cnemophilus macgregorii
otu3389,Cyanolyca turcosa,Cyanolyca turcosa,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanolyca turcosa', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanolyca turcosa,4820,Cyanolyca turcosa
otu339,Cyornis superbus,Cyornis superbus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyornis superbus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyornis superbus,3598192,Cyornis superbus
otu3390,Cyanolyca viridicyanus,Cyanolyca viridicyanus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanolyca viridicyanus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanolyca viridicyanus,906600,Cyanolyca viridicyanus
otu3391,Cyanolyca armillata,Cyanolyca armillata,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanolyca armillata', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanolyca armillata,4821,Cyanolyca armillata
otu3392,Cyanolyca cucullata,Cyanolyca cucullata,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanolyca cucullata', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanolyca cucullata,291082,Cyanolyca cucullata
otu3393,Cyanolyca pulchra,Cyanolyca pulchra,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanolyca pulchra', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanolyca pulchra,526170,Cyanolyca pulchra
otu3394,Cyanolyca nanus,Cyanolyca nanus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanolyca nanus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanolyca nanus,526167,Cyanolyca nanus
otu3395,Cyanolyca mirabilis,Cyanolyca mirabilis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanolyca mirabilis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanolyca mirabilis,937737,Cyanolyca mirabilis
otu3396,Cyanolyca argentigula,Cyanolyca argentigula,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanolyca argentigula', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanolyca argentigula,526169,Cyanolyca argentigula
otu3397,Cyanolyca pumilo,Cyanolyca pumilo,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanolyca pumilo', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanolyca pumilo,526171,Cyanolyca pumilo
otu3398,Cyanocitta cristata,Cyanocitta cristata,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocitta cristata', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocitta cristata,30736,Cyanocitta cristata
otu3399,Cyanocitta stelleri,Cyanocitta stelleri,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocitta stelleri', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocitta stelleri,130921,Cyanocitta stelleri
otu34,Thryothorus atrogularis,Pheugopedius atrogularis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Pheugopedius atrogularis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Thryothorus atrogularis,234412,Pheugopedius atrogularis
otu340,Cyornis ruficauda,Cyornis ruficauda,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyornis ruficauda', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyornis ruficauda,3598181,Cyornis ruficauda
otu3400,Gymnorhinus cyanocephalus,Gymnorhinus cyanocephalus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Gymnorhinus cyanocephalus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Gymnorhinus cyanocephalus,979211,Gymnorhinus cyanocephalus
otu3401,Aphelocoma californica,Aphelocoma californica,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Aphelocoma californica', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Aphelocoma californica,641524,Aphelocoma californica
otu3402,Aphelocoma insularis,Aphelocoma insularis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Aphelocoma insularis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Aphelocoma insularis,440878,Aphelocoma insularis
otu3403,Aphelocoma woodhouseii,Aphelocoma woodhouseii,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Aphelocoma woodhouseii', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Aphelocoma woodhouseii,291107,Aphelocoma woodhouseii
otu3404,Aphelocoma coerulescens,Aphelocoma coerulescens,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Aphelocoma coerulescens', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Aphelocoma coerulescens,175629,Aphelocoma coerulescens
otu3405,Aphelocoma wollweberi,Aphelocoma wollweberi,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Aphelocoma wollweberi', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Aphelocoma wollweberi,840089,Aphelocoma wollweberi
otu3406,Aphelocoma ultramarina,Aphelocoma ultramarina,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Aphelocoma ultramarina', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Aphelocoma ultramarina,447984,Aphelocoma ultramarina
otu3407,Aphelocoma unicolor,Aphelocoma unicolor,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Aphelocoma unicolor', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Aphelocoma unicolor,1060692,Aphelocoma unicolor
otu3408,Cyanocorax mystacalis,Cyanocorax mystacalis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax mystacalis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax mystacalis,39825,Cyanocorax mystacalis
otu3409,Cyanocorax chrysops,Cyanocorax chrysops,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax chrysops', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax chrysops,906630,Cyanocorax chrysops
otu341,Cyornis herioti,Cyornis herioti,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyornis herioti', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyornis herioti,3598193,Cyornis herioti
otu3410,Cyanocorax cyanopogon,Cyanocorax cyanopogon,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax cyanopogon', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax cyanopogon,740597,Cyanocorax cyanopogon
otu3411,Cyanocorax cayanus,Cyanocorax cayanus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax cayanus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax cayanus,851510,Cyanocorax cayanus
otu3412,Cyanocorax heilprini,Cyanocorax heilprini,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax heilprini', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax heilprini,740600,Cyanocorax heilprini
otu3413,Cyanocorax affinis,Cyanocorax affinis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax affinis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax affinis,804650,Cyanocorax affinis
otu3414,Cyanocorax dickeyi,Cyanocorax dickeyi,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax dickeyi', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax dickeyi,851515,Cyanocorax dickeyi
otu3415,Cyanocorax beecheii,Cyanocorax beecheii,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax beecheii', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax beecheii,740587,Cyanocorax beecheii
otu3416,Cyanocorax sanblasianus,Cyanocorax sanblasianus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax sanblasianus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax sanblasianus,740603,Cyanocorax sanblasianus
otu3417,Cyanocorax yucatanicus,Cyanocorax yucatanicus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax yucatanicus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax yucatanicus,851507,Cyanocorax yucatanicus
otu3418,Cyanocorax melanocyaneus,Cyanocorax melanocyaneus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax melanocyaneus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax melanocyaneus,937729,Cyanocorax melanocyaneus
otu3419,Cyanocorax yncas,Cyanocorax yncas,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax yncas', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax yncas,937732,Cyanocorax yncas
otu342,Cyornis pallidipes,Cyornis pallidipes,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyornis pallidipes', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyornis pallidipes,3598183,Cyornis pallidipes
otu3420,Cyanocorax cyanomelas,Cyanocorax cyanomelas,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax cyanomelas', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax cyanomelas,60460,Cyanocorax cyanomelas
otu3421,Cyanocorax cristatellus,Cyanocorax cristatellus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax cristatellus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax cristatellus,740594,Cyanocorax cristatellus
otu3422,Cyanocorax violaceus,Cyanocorax violaceus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax violaceus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax violaceus,740606,Cyanocorax violaceus
otu3423,Cyanocorax caeruleus,Cyanocorax caeruleus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyanocorax caeruleus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax caeruleus,740591,Cyanocorax caeruleus
otu3424,Cyanocorax morio,Psilorhinus morio,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Psilorhinus morio', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyanocorax morio,130898,Psilorhinus morio
otu3425,Calocitta colliei,Calocitta colliei,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Calocitta colliei', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Calocitta colliei,570419,Calocitta colliei
otu3426,Calocitta formosa,Calocitta formosa,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Calocitta formosa', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Calocitta formosa,792691,Calocitta formosa
otu3427,Corvus nasicus,Corvus nasicus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Corvus nasicus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Corvus nasicus,5933,Corvus nasicus
otu3428,Corvus jamaicensis,Corvus jamaicensis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Corvus jamaicensis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Corvus jamaicensis,48922,Corvus jamaicensis
otu3429,Corvus leucognaphalus,Corvus leucognaphalus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Corvus leucognaphalus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Corvus leucognaphalus,995878,Corvus leucognaphalus
otu343,Cyornis umbratilis,Cyornis umbratilis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cyornis umbratilis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cyornis umbratilis,3598198,Cyornis umbratilis
otu3430,Corvus macrorhynchos,Corvus macrorhynchos,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Corvus macrorhynchos', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Corvus macrorhynchos,549510,Corvus macrorhynchos
otu3431,Corvus kubaryi,Corvus kubaryi,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Corvus kubaryi', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Corvus kubaryi,913180,Corvus kubaryi
otu3432,Corvus splendens,Corvus splendens,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Corvus splendens', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Corvus splendens,38262,Corvus splendens
otu3433,Corvus meeki,Corvus meeki,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Corvus meeki', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Corvus meeki,48946,Corvus meeki
